date.time,date,time,fract_sec,site_name,cond,nLF_cond,perc_ODO,perc_local_ODO,ODO_conc,sal,sp_cond,TDS,pH,pH_mV,temp,battery,cable_pwr
2019-08-08 11:55:00,8/8/2019,11:55:00,0,NA,126.7,117.3,102.9,103.2,7.94,0.05,118.2,77,7.51,-50.6,28.781,2.54,1.6
2019-08-08 12:00:00,8/8/2019,12:00:00,0,NA,126.7,117.1,104,104.4,8.03,0.05,118.1,77,7.48,-49,28.805,2.53,1.6
2019-08-08 12:05:00,8/8/2019,12:05:00,0,NA,126.8,117.1,105.3,105.6,8.12,0.05,118.1,77,7.58,-54.7,28.869,2.54,1.6
2019-08-08 12:10:00,8/8/2019,12:10:00,0,NA,126.8,117.2,104.9,105.2,8.09,0.05,118.1,77,7.54,-52.2,28.831,2.54,1.6
2019-08-08 12:15:00,8/8/2019,12:15:00,0,NA,126.9,117.2,104.5,104.8,8.05,0.05,118.1,77,7.56,-53.9,28.875,2.54,1.6
2019-08-08 12:20:00,8/8/2019,12:20:00,0,NA,127,117.1,107,107.3,8.23,0.05,118.1,77,7.6,-55.9,28.958,2.54,1.6
2019-08-08 12:25:00,8/8/2019,12:25:00,0,NA,127.1,117.2,107.8,108.1,8.29,0.05,118.1,77,7.67,-60.2,28.964,2.54,1.6
2019-08-08 12:30:00,8/8/2019,12:30:00,0,NA,127.2,117.1,108.6,108.9,8.35,0.05,118.1,77,7.7,-61.9,29.03,2.54,1.6
2019-08-08 12:35:00,8/8/2019,12:35:00,0,NA,127.3,117.2,109,109.4,8.38,0.05,118.2,77,7.69,-61.7,29.032,2.54,1.6
2019-08-08 12:40:00,8/8/2019,12:40:00,0,NA,127.3,117.3,108.7,109.1,8.36,0.05,118.2,77,7.68,-61.1,29.007,2.54,1.6
2019-08-08 12:45:00,8/8/2019,12:45:00,0,NA,127.4,117.3,109.5,109.8,8.42,0.05,118.3,77,7.73,-63.8,29.002,2.54,1.6
2019-08-08 12:50:00,8/8/2019,12:50:00,0,NA,127.2,117.2,108.3,108.7,8.33,0.05,118.2,77,7.65,-59,28.989,2.54,1.6
2019-08-08 12:55:00,8/8/2019,12:55:00,0,NA,127.2,117.3,108.3,108.6,8.33,0.05,118.3,77,7.64,-58.6,28.965,2.54,1.6
2019-08-08 13:00:00,8/8/2019,13:00:00,0,NA,127.3,117.3,109.2,109.5,8.4,0.05,118.2,77,7.66,-59.7,29.002,2.54,1.6
2019-08-08 13:05:00,8/8/2019,13:05:00,0,NA,127.3,117.2,109.9,110.3,8.45,0.05,118.2,77,7.7,-62.4,29.056,2.54,1.6
2019-08-08 13:10:00,8/8/2019,13:10:00,0,NA,127.5,117.2,109.8,110.1,8.42,0.05,118.3,77,7.8,-68.3,29.109,2.54,1.6
2019-08-08 13:15:00,8/8/2019,13:15:00,0,NA,127.5,117.2,110.7,111.1,8.5,0.05,118.2,77,7.76,-65.9,29.113,2.54,1.6
2019-08-08 13:20:00,8/8/2019,13:20:00,0,NA,127.4,117.2,111.8,112.1,8.58,0.05,118.2,77,7.78,-67,29.083,2.54,1.6
2019-08-08 13:25:00,8/8/2019,13:25:00,0,NA,127.5,117.2,111.5,111.8,8.55,0.05,118.2,77,7.77,-66.5,29.128,2.54,1.6
2019-08-08 13:30:00,8/8/2019,13:30:00,0,NA,127.6,117.2,112.6,112.9,8.64,0.05,118.3,77,7.83,-69.7,29.121,2.54,1.6
2019-08-08 13:35:00,8/8/2019,13:35:00,0,NA,127.7,117.1,114.1,114.5,8.74,0.05,118.2,77,7.87,-72.6,29.228,2.54,1.6
2019-08-08 13:40:00,8/8/2019,13:40:00,0,NA,127.9,117.2,111.7,112,8.55,0.05,118.2,77,7.89,-73.7,29.273,2.54,1.6
2019-08-08 13:45:00,8/8/2019,13:45:00,0,NA,127.7,117.2,112.7,113,8.64,0.05,118.3,77,7.89,-73.3,29.18,2.54,1.6
2019-08-08 13:50:00,8/8/2019,13:50:00,0,NA,127.7,117.3,110.6,110.9,8.48,0.05,118.3,77,7.84,-70.6,29.15,2.54,1.6
2019-08-08 13:55:00,8/8/2019,13:55:00,0,NA,127.7,117.3,112,112.3,8.58,0.05,118.3,77,7.91,-74.9,29.168,2.54,1.6
2019-08-08 14:00:00,8/8/2019,14:00:00,0,NA,127.9,117.2,112,112.3,8.58,0.05,118.3,77,7.88,-73,29.241,2.54,1.6
2019-08-08 14:05:00,8/8/2019,14:05:00,0,NA,127.8,117.2,113.7,114.1,8.71,0.05,118.3,77,7.95,-77.2,29.235,2.54,1.6
2019-08-08 14:10:00,8/8/2019,14:10:00,0,NA,127.9,117.1,114.9,115.3,8.79,0.05,118.2,77,7.96,-77.7,29.304,2.54,1.6
2019-08-08 14:15:00,8/8/2019,14:15:00,0,NA,127.9,117.2,114.9,115.2,8.79,0.05,118.3,77,7.98,-78.7,29.258,2.54,1.6
2019-08-08 14:20:00,8/8/2019,14:20:00,0,NA,128.1,117.3,116.7,117,8.92,0.05,118.3,77,8.06,-83.9,29.322,2.54,1.6
2019-08-08 14:25:00,8/8/2019,14:25:00,0,NA,128.2,117.3,116.3,116.6,8.89,0.05,118.3,77,8.05,-83.5,29.354,2.54,1.6
2019-08-08 14:30:00,8/8/2019,14:30:00,0,NA,128.1,117.3,116,116.3,8.87,0.05,118.3,77,8.02,-81.4,29.308,2.54,1.6
2019-08-08 14:35:00,8/8/2019,14:35:00,0,NA,128.2,117.4,116.5,116.9,8.91,0.05,118.5,77,8.02,-81.2,29.291,2.54,1.6
2019-08-08 14:40:00,8/8/2019,14:40:00,0,NA,128.1,117.3,116.4,116.7,8.91,0.05,118.4,77,8.05,-83,29.281,2.54,1.6
2019-08-08 14:45:00,8/8/2019,14:45:00,0,NA,128.2,117.3,117.9,118.2,9.01,0.05,118.4,77,8.12,-87.3,29.339,2.54,1.6
2019-08-08 14:50:00,8/8/2019,14:50:00,0,NA,128.3,117.3,117.1,117.5,8.94,0.05,118.4,77,8.1,-86,29.4,2.54,1.6
2019-08-08 14:55:00,8/8/2019,14:55:00,0,NA,128.3,117.3,118.3,118.7,9.04,0.05,118.4,77,8.1,-86.3,29.369,2.54,1.6
2019-08-08 15:00:00,8/8/2019,15:00:00,0,NA,128.3,117.3,118.1,118.5,9.02,0.05,118.4,77,8.14,-88.6,29.384,2.54,1.6
2019-08-08 15:05:00,8/8/2019,15:05:00,0,NA,128.4,117.3,119,119.4,9.08,0.05,118.4,77,8.14,-88.9,29.416,2.54,1.6
2019-08-08 15:10:00,8/8/2019,15:10:00,0,NA,128.5,117.2,120.5,120.9,9.18,0.05,118.3,77,8.26,-95.8,29.522,2.54,1.6
2019-08-08 15:15:00,8/8/2019,15:15:00,0,NA,128.5,117.3,119.3,119.6,9.1,0.05,118.4,77,8.18,-91.1,29.472,2.54,1.6
2019-08-08 15:20:00,8/8/2019,15:20:00,0,NA,128.4,117.4,118.5,118.8,9.05,0.05,118.5,77,8.19,-91.5,29.383,2.54,1.6
2019-08-08 15:25:00,8/8/2019,15:25:00,0,NA,128.5,117.5,120.4,120.8,9.19,0.05,118.6,77,8.27,-96.4,29.404,2.54,1.6
2019-08-08 15:30:00,8/8/2019,15:30:00,0,NA,128.7,117.3,121.2,121.6,9.24,0.05,118.4,77,8.32,-99.4,29.528,2.54,1.6
2019-08-08 15:35:00,8/8/2019,15:35:00,0,NA,128.5,117.3,120.9,121.3,9.22,0.05,118.4,77,8.3,-98.4,29.471,2.54,1.6
2019-08-08 15:40:00,8/8/2019,15:40:00,0,NA,128.7,117.5,122,122.4,9.31,0.05,118.6,77,8.34,-100.6,29.443,2.54,1.6
2019-08-08 15:45:00,8/8/2019,15:45:00,0,NA,128.7,117.3,121.9,122.3,9.28,0.05,118.4,77,8.35,-101.2,29.554,2.54,1.7
2019-08-08 15:50:00,8/8/2019,15:50:00,0,NA,128.9,117.4,124.1,124.5,9.44,0.05,118.6,77,8.43,-105.9,29.582,2.54,1.6
2019-08-08 15:55:00,8/8/2019,15:55:00,0,NA,129,117.5,123.3,123.7,9.38,0.05,118.6,77,8.44,-106.6,29.589,2.54,1.7
2019-08-08 16:00:00,8/8/2019,16:00:00,0,NA,128.9,117.6,123.3,123.7,9.4,0.05,118.7,77,8.4,-104.2,29.493,2.54,1.7
2019-08-08 16:05:00,8/8/2019,16:05:00,0,NA,129,117.5,122.8,123.2,9.35,0.05,118.7,77,8.41,-104.8,29.549,2.54,1.7
2019-08-08 16:10:00,8/8/2019,16:10:00,0,NA,129.1,117.5,124.4,124.8,9.46,0.05,118.6,77,8.46,-108,29.642,2.54,1.6
2019-08-08 16:15:00,8/8/2019,16:15:00,0,NA,129.3,117.6,123.6,124,9.4,0.05,118.8,77,8.41,-105,29.648,2.54,1.6
2019-08-08 16:20:00,8/8/2019,16:20:00,0,NA,129.4,117.6,123.9,124.2,9.41,0.05,118.8,77,8.4,-104.3,29.665,2.54,1.7
2019-08-08 16:25:00,8/8/2019,16:25:00,0,NA,129.3,117.6,124.1,124.5,9.44,0.05,118.8,77,8.46,-107.8,29.619,2.54,1.7
2019-08-08 16:30:00,8/8/2019,16:30:00,0,NA,129.3,117.7,124.2,124.6,9.46,0.05,118.8,77,8.42,-105.5,29.59,2.54,1.7
2019-08-08 16:35:00,8/8/2019,16:35:00,0,NA,129.1,117.7,124.7,125.1,9.5,0.05,118.8,77,8.49,-109.5,29.541,2.54,1.7
2019-08-08 16:40:00,8/8/2019,16:40:00,0,NA,129.4,117.7,125,125.4,9.51,0.05,118.9,77,8.49,-109.8,29.621,2.54,1.7
2019-08-08 16:45:00,8/8/2019,16:45:00,0,NA,129.4,117.5,125.4,125.8,9.52,0.05,118.7,77,8.49,-110,29.727,2.54,1.7
2019-08-08 16:50:00,8/8/2019,16:50:00,0,NA,129.4,117.6,125.3,125.6,9.51,0.05,118.8,77,8.51,-110.8,29.713,2.54,1.7
2019-08-08 16:55:00,8/8/2019,16:55:00,0,NA,129.4,117.6,125.4,125.7,9.53,0.05,118.8,77,8.51,-111.3,29.677,2.54,1.7
2019-08-08 17:00:00,8/8/2019,17:00:00,0,NA,129.4,117.7,124.2,124.5,9.44,0.05,118.9,77,8.46,-108,29.647,2.54,1.7
2019-08-08 17:05:00,8/8/2019,17:05:00,0,NA,129.7,117.7,125.2,125.6,9.51,0.05,118.9,77,8.42,-105.5,29.751,2.54,1.7
2019-08-08 17:10:00,8/8/2019,17:10:00,0,NA,129.9,117.7,125,125.4,9.48,0.05,118.9,77,8.5,-110.3,29.841,2.54,1.7
2019-08-08 17:15:00,8/8/2019,17:15:00,0,NA,129.6,117.7,124.7,125.1,9.47,0.05,118.9,77,8.46,-108,29.715,2.54,1.7
2019-08-08 17:20:00,8/8/2019,17:20:00,0,NA,129.9,117.7,126,126.4,9.55,0.05,118.9,77,8.44,-106.6,29.841,2.54,1.7
2019-08-08 17:25:00,8/8/2019,17:25:00,0,NA,130.1,117.7,126.5,126.9,9.57,0.05,118.9,77,8.44,-107.1,29.914,2.54,1.7
2019-08-08 17:30:00,8/8/2019,17:30:00,0,NA,130,117.9,124.9,125.3,9.47,0.05,119.1,77,8.49,-110.1,29.779,2.54,1.7
2019-08-08 17:35:00,8/8/2019,17:35:00,0,NA,130,117.8,127.2,127.6,9.64,0.05,119,77,8.55,-113.3,29.826,2.54,1.7
2019-08-08 17:40:00,8/8/2019,17:40:00,0,NA,129.8,117.8,125.7,126.1,9.54,0.05,119,77,8.5,-110.4,29.747,2.54,1.7
2019-08-08 17:45:00,8/8/2019,17:45:00,0,NA,129.5,117.8,123.6,124,9.41,0.05,119,77,8.43,-106,29.613,2.54,1.7
2019-08-08 17:50:00,8/8/2019,17:50:00,0,NA,129.9,117.8,125.4,125.8,9.51,0.05,119,77,8.49,-110.1,29.782,2.54,1.7
2019-08-08 17:55:00,8/8/2019,17:55:00,0,NA,130,117.6,126.6,127,9.58,0.05,118.9,77,8.52,-111.9,29.903,2.54,1.7
2019-08-08 18:00:00,8/8/2019,18:00:00,0,NA,129.8,117.7,126.7,127.1,9.61,0.05,118.9,77,8.49,-109.8,29.787,2.54,1.7
2019-08-08 18:05:00,8/8/2019,18:05:00,0,NA,130.2,117.8,126.9,127.3,9.61,0.05,119,77,8.43,-106.3,29.925,2.54,1.7
2019-08-08 18:10:00,8/8/2019,18:10:00,0,NA,130.2,117.7,127.5,127.9,9.65,0.05,119,77,8.48,-109.5,29.936,2.54,1.7
2019-08-08 18:15:00,8/8/2019,18:15:00,0,NA,130.2,117.8,128.3,128.7,9.71,0.05,119.1,77,8.48,-109,29.914,2.54,1.7
2019-08-08 18:20:00,8/8/2019,18:20:00,0,NA,130.2,117.9,128.6,129,9.74,0.05,119.1,77,8.46,-108.1,29.902,2.54,1.7
2019-08-08 18:25:00,8/8/2019,18:25:00,0,NA,130.2,117.8,128.4,128.8,9.72,0.05,119.1,77,8.6,-116.3,29.91,2.54,1.7
2019-08-08 18:30:00,8/8/2019,18:30:00,0,NA,130.2,118,126,126.4,9.55,0.05,119.2,77,8.49,-109.9,29.816,2.54,1.7
2019-08-08 18:35:00,8/8/2019,18:35:00,0,NA,130.2,118,123.4,123.8,9.35,0.05,119.2,77,8.51,-111,29.846,2.54,1.7
2019-08-08 18:40:00,8/8/2019,18:40:00,0,NA,130.2,117.9,124.2,124.6,9.41,0.05,119.2,77,8.43,-106.3,29.859,2.54,1.7
2019-08-08 18:45:00,8/8/2019,18:45:00,0,NA,130.2,117.9,124,124.4,9.39,0.05,119.1,77,8.38,-103.3,29.869,2.54,1.7
2019-08-08 18:50:00,8/8/2019,18:50:00,0,NA,130.4,118,124.2,124.6,9.41,0.05,119.3,78,8.3,-98.4,29.897,2.54,1.7
2019-08-08 18:55:00,8/8/2019,18:55:00,0,NA,130.6,118.1,124.4,124.8,9.41,0.05,119.4,78,8.27,-96.6,29.915,2.54,1.7
2019-08-08 19:00:00,8/8/2019,19:00:00,0,NA,130.8,118.3,124.3,124.7,9.41,0.05,119.5,78,8.3,-98.2,29.929,2.54,1.7
2019-08-08 19:05:00,8/8/2019,19:05:00,0,NA,130.9,118.3,122.8,123.1,9.29,0.05,119.6,78,8.26,-96,29.956,2.54,1.7
2019-08-08 19:10:00,8/8/2019,19:10:00,0,NA,131,118.4,115.8,116.2,8.75,0.05,119.6,78,8.28,-97.5,29.987,2.54,1.7
2019-08-08 19:15:00,8/8/2019,19:15:00,0,NA,131.1,118.5,119.5,119.8,9.03,0.05,119.7,78,8.3,-98.1,29.968,2.54,1.7
2019-08-08 19:20:00,8/8/2019,19:20:00,0,NA,131.2,118.5,121.8,122.2,9.21,0.05,119.8,78,8.24,-94.5,29.988,2.54,1.7
2019-08-08 19:25:00,8/8/2019,19:25:00,0,NA,131.3,118.6,123.3,123.6,9.32,0.05,119.9,78,8.22,-93.3,29.993,2.54,1.7
2019-08-08 19:30:00,8/8/2019,19:30:00,0,NA,131.2,118.6,123.4,123.8,9.33,0.05,119.8,78,8.24,-94.7,29.979,2.54,1.7
2019-08-08 19:35:00,8/8/2019,19:35:00,0,NA,131.3,118.7,123.2,123.6,9.31,0.05,119.9,78,8.26,-95.8,29.975,2.54,1.7
2019-08-08 19:40:00,8/8/2019,19:40:00,0,NA,131,118.5,123.5,123.9,9.34,0.05,119.7,78,8.26,-96.3,29.95,2.54,1.7
2019-08-08 19:45:00,8/8/2019,19:45:00,0,NA,131,118.4,123.4,123.8,9.33,0.05,119.7,78,8.37,-102.5,29.946,2.54,1.7
2019-08-08 19:50:00,8/8/2019,19:50:00,0,NA,130.7,118.2,123.4,123.8,9.34,0.05,119.4,78,8.31,-98.9,29.94,2.54,1.7
2019-08-08 19:55:00,8/8/2019,19:55:00,0,NA,130.5,118,124.2,124.6,9.4,0.05,119.3,78,8.26,-95.7,29.942,2.54,1.7
2019-08-08 20:00:00,8/8/2019,20:00:00,0,NA,130.6,118.1,125.5,125.9,9.5,0.05,119.4,78,8.42,-105.4,29.935,2.54,1.7
2019-08-08 20:05:00,8/8/2019,20:05:00,0,NA,130.5,118,126.1,126.4,9.53,0.05,119.2,77,8.43,-106.5,29.952,2.54,1.7
2019-08-08 20:10:00,8/8/2019,20:10:00,0,NA,130.3,117.8,126.4,126.8,9.56,0.05,119.1,77,8.35,-101.3,29.949,2.54,1.7
2019-08-08 20:15:00,8/8/2019,20:15:00,0,NA,130.5,118,125.9,126.3,9.52,0.05,119.2,77,8.31,-98.7,29.975,2.54,1.7
2019-08-08 20:20:00,8/8/2019,20:20:00,0,NA,130.7,118,125.9,126.2,9.51,0.05,119.3,78,8.25,-95.6,29.986,2.54,1.7
2019-08-08 20:25:00,8/8/2019,20:25:00,0,NA,130.5,117.9,124.6,124.9,9.42,0.05,119.2,77,8.33,-100.4,29.958,2.54,1.7
2019-08-08 20:30:00,8/8/2019,20:30:00,0,NA,130.8,118.1,124.5,124.9,9.41,0.05,119.3,78,8.27,-96.9,30.015,2.54,1.7
2019-08-08 20:35:00,8/8/2019,20:35:00,0,NA,130.8,118.2,125.3,125.6,9.47,0.05,119.4,78,8.3,-98.3,29.994,2.54,1.7
2019-08-08 20:40:00,8/8/2019,20:40:00,0,NA,130.7,118,125.1,125.4,9.45,0.05,119.3,78,8.21,-93.1,30,2.54,1.7
2019-08-08 20:45:00,8/8/2019,20:45:00,0,NA,130.5,117.9,125,125.4,9.45,0.05,119.2,77,8.21,-93,29.978,2.54,1.7
2019-08-08 20:50:00,8/8/2019,20:50:00,0,NA,130.5,117.9,124.9,125.3,9.44,0.05,119.2,77,8.2,-92.4,29.993,2.54,1.7
2019-08-08 20:55:00,8/8/2019,20:55:00,0,NA,130.5,117.9,124,124.3,9.37,0.05,119.2,77,8.17,-90.6,29.992,2.54,1.7
2019-08-08 21:00:00,8/8/2019,21:00:00,0,NA,130.3,117.8,123.8,124.2,9.36,0.05,119,77,8.2,-92.4,29.969,2.54,1.7
2019-08-08 21:05:00,8/8/2019,21:05:00,0,NA,130.1,117.6,123,123.4,9.31,0.05,118.9,77,8.2,-92.5,29.953,2.54,1.7
2019-08-08 21:10:00,8/8/2019,21:10:00,0,NA,130.1,117.6,123.2,123.6,9.31,0.05,118.8,77,8.13,-88.4,29.974,2.54,1.7
2019-08-08 21:15:00,8/8/2019,21:15:00,0,NA,130.2,117.6,120.5,120.9,9.11,0.05,118.9,77,8.08,-85.2,29.974,2.54,1.7
2019-08-08 21:20:00,8/8/2019,21:20:00,0,NA,130.3,117.8,119.3,119.6,9.02,0.05,119.1,77,8.02,-81.7,29.965,2.54,1.7
2019-08-08 21:25:00,8/8/2019,21:25:00,0,NA,130.3,117.8,120,120.3,9.07,0.05,119,77,7.93,-76.3,29.974,2.54,1.7
2019-08-08 21:30:00,8/8/2019,21:30:00,0,NA,130.4,117.8,118.1,118.4,8.92,0.05,119.1,77,8.04,-83,30.005,2.54,1.7
2019-08-08 21:35:00,8/8/2019,21:35:00,0,NA,130.6,117.9,118.5,118.9,8.95,0.05,119.2,77,7.99,-79.7,30.022,2.54,1.7
2019-08-08 21:40:00,8/8/2019,21:40:00,0,NA,130.6,117.9,118.8,119.1,8.97,0.05,119.2,77,8,-80.6,30.04,2.54,1.7
2019-08-08 21:45:00,8/8/2019,21:45:00,0,NA,130.8,118,118.4,118.7,8.94,0.05,119.3,78,7.97,-78.3,30.037,2.54,1.7
2019-08-08 21:50:00,8/8/2019,21:50:00,0,NA,130.8,118,119.3,119.7,9.01,0.05,119.3,78,8.02,-81.4,30.074,2.54,1.7
2019-08-08 21:55:00,8/8/2019,21:55:00,0,NA,130.9,117.9,121.7,122.1,9.18,0.05,119.2,78,8.26,-95.9,30.102,2.54,1.7
2019-08-08 22:00:00,8/8/2019,22:00:00,0,NA,130.9,118,120.6,121,9.1,0.05,119.3,78,8.15,-89.3,30.094,2.54,1.7
2019-08-08 22:05:00,8/8/2019,22:05:00,0,NA,130.9,118,120.3,120.7,9.07,0.05,119.3,78,8.1,-86.5,30.122,2.54,1.7
2019-08-08 22:10:00,8/8/2019,22:10:00,0,NA,131,118,121.2,121.6,9.15,0.05,119.3,78,8.14,-88.6,30.107,2.54,1.7
2019-08-08 22:15:00,8/8/2019,22:15:00,0,NA,130.8,117.9,120.9,121.3,9.12,0.05,119.2,77,8.15,-89.1,30.099,2.54,1.7
2019-08-08 22:20:00,8/8/2019,22:20:00,0,NA,130.7,117.8,118.9,119.2,8.97,0.05,119.1,77,8.29,-98,30.11,2.54,1.7
2019-08-08 22:25:00,8/8/2019,22:25:00,0,NA,130.7,117.8,118.8,119.2,8.96,0.05,119.1,77,8.17,-90.6,30.104,2.54,1.7
2019-08-08 22:30:00,8/8/2019,22:30:00,0,NA,130.3,117.5,119.4,119.7,9.01,0.05,118.8,77,8.23,-94.5,30.083,2.54,1.7
2019-08-08 22:35:00,8/8/2019,22:35:00,0,NA,130,117.4,118.7,119.1,8.97,0.05,118.7,77,8.28,-97.4,30.026,2.54,1.7
2019-08-08 22:40:00,8/8/2019,22:40:00,0,NA,129.8,117.3,119.2,119.5,9.01,0.05,118.5,77,8.24,-94.6,30.007,2.54,1.6
2019-08-08 22:45:00,8/8/2019,22:45:00,0,NA,129.8,117.3,119.9,120.3,9.06,0.05,118.5,77,8.27,-96.6,29.999,2.54,1.6
2019-08-08 22:50:00,8/8/2019,22:50:00,0,NA,129.9,117.3,119.8,120.2,9.06,0.05,118.6,77,8.22,-93.5,29.992,2.54,1.6
